time,MPFc_1,preMPFc_1,StgPc_1,Wee1c_1,Wee1Pc_1,Stgm_1,Xp_1,Stgc_1,Xm_1,MPFn_1,preMPFn_1,Wee1Pn_1,Wee1n_1,StgPn_1,Stgn_1,FZYa_1,IEa_1_1,N_1,nuclei_1,cytoplasm_1,ksc_1,kdc_1,kdnp_1,kdn_1,kaie_1,kiie_1,kafzy_1,kifzy_1,kweep_1,kwee_1,kstgp_1,kstg_1,ksstg_1,kdstg_1,kastgp_1,kastg_1,kistg_1,kawee_1,kiweep_1,kiwee_1,kt_1,Jaie_1,Jiie_1,Jafzy_1,Jifzy_1,Jastg_1,Jistg_1,Jawee_1,Jiwee_1,Jm_1,kdmp_1,kdm_1,koutw_1_1,kinw_1_1,kouts_1_1,kins_1_1,kez_1_1,factor_1_1,E_1_1,ksxp_1_1,ksxm_1_1,kout_1_1,CycBT_1,StringT_1,Wee1T_1,StgPT_1
196.75,0.035213135392567194,0.05695871727400626,0.005847041251188792,0.5039474018386786,0.007975523214050928,4.5671026377342126e-12,5.0369814960864145,0.37757167037570066,162.2476844628648,0.15084052363273853,0.5888674723694861,0.05232915013080587,1.157763015307147,0.04646163111201142,1.3464270087898849,0.0003035893568603083,0.005954525646843785,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.35935680912762435,0.8,0.8,0.02260534506994936
197.0,0.03523194011449285,0.056783702772328574,0.005849691100646491,0.5024819507866544,0.00797698791661805,4.30572926128429e-12,5.07763551939569,0.3770792114509865,162.98450201133812,0.1510420622884199,0.5901838712665615,0.05247011803807511,1.1597061053983504,0.04658182238051971,1.3470040853076446,0.0003042566390160823,0.005967226441455904,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.3598913823825328,0.8,0.8,0.02265649460433526
197.25,0.035251516069417545,0.056612358705676276,0.005852501047797717,0.5010302077918747,0.007978622400581226,4.398060935900429e-12,5.118473747092084,0.3765958348736026,163.72131955981146,0.15124368178663977,0.5914902736795503,0.052611331102690666,1.1616291945328239,0.04670224485414522,1.3475677735362173,0.0003049252463837022,0.0059799516173579745,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.36042447322358623,0.8,0.8,0.022707833576605347
197.5,0.03527183506945702,0.05644458664660626,0.005855465749520463,0.49959204711523625,0.00798042083950029,4.598442587993914e-12,5.159496179175596,0.37612137146584645,164.45813710828477,0.15144544018563805,0.5927868107354753,0.05275283126128154,1.1635324280640882,0.046822935339053746,1.3481182851085838,0.0003055953782497801,0.005992704884712256,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.36095608534041057,0.8,0.8,0.02275937403518516
197.75,0.03529286961361229,0.05628029076952832,0.005858579991066093,0.4981673441129201,0.00798237754892206,4.525120371046839e-12,5.200702815646227,0.37565565510082655,165.1949546567581,0.15164739408695993,0.5940736102450601,0.05289465975169637,1.1654159502831274,0.046943929991677326,1.3486558277817315,0.00030626723030528796,0.0060054898499452706,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.3614862223849555,0.8,0.8,0.022811127835812742
198.0,0.03531459297727571,0.05611937843065125,0.005861838714912373,0.4967559752108941,0.007984487025093578,4.054319419321574e-12,5.242093656503974,0.37519852289670774,165.93177220523143,0.1518495984570942,0.5953507959235336,0.05303685726261527,1.1672799042499624,0.047065264428584434,1.3491806050091901,0.0003069409937985119,0.006018310114830103,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.36201488796961356,0.8,0.8,0.022863106703820787
198.25,0.0353369794494617,0.05596176165897915,0.0058652370939888555,0.49535781785554545,0.007986744041979299,4.250385548023221e-12,5.283668701748842,0.37474981575837096,166.66858975370477,0.15205210612822678,0.5966184854170151,0.053179464250258546,1.1691244314091116,0.04718697395113027,1.3496928148410634,0.0003076168533741214,0.006031169503314371,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.3625420856620035,0.8,0.8,0.02291532236984264
198.5,0.03536000345962519,0.055807351799160625,0.005868770271365915,0.4939727506437478,0.007989143310020208,4.266462346848957e-12,5.325427951380827,0.3743093763076489,167.4054073021781,0.15225496971100416,0.5978767973070735,0.053322519999068174,1.1709496728295254,0.04730909290733194,1.3501926538791322,0.0003082949947883997,0.00604407132811449,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.36306781900482993,0.8,0.8,0.022967786153608616
198.75,0.03538364027444792,0.05565606383666056,0.005872433571517547,0.4926006531992322,0.00799167975452808,3.942267832485068e-12,5.367371405399931,0.37387705050574926,168.14222485065142,0.15245824009705247,0.5991258454214026,0.05346606345823616,1.1727557681477412,0.04743165527358706,1.3506803140847914,0.00030897559866096316,0.00605701901494614,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.36359209150028804,0.8,0.8,0.023020509328065448
199.0,0.035407865825623844,0.05550781533470408,0.005876222446562141,0.4912414061956885,0.00799434844434499,3.1975847655724337e-12,5.409499063806152,0.3734526872280301,168.87904239912473,0.1526619668626886,0.6003657401980429,0.05361013306484232,1.1745428558134179,0.04755469453509742,1.3511559835804847,0.00030965884277460334,0.006070015927934744,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.3641149066139686,0.8,0.8,0.02307350303845975
199.25,0.03543265695202091,0.05536252778538975,0.005880132527419128,0.4898948913437374,0.007997144650997656,2.6807964664288272e-12,5.451810926599492,0.37303613879389275,169.61585994759807,0.15286619783888156,0.6015965868326171,0.05375476688691796,1.1763110728806072,0.04767824376068277,1.3516198457477375,0.00031034490469437567,0.006083065321867348,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.3646362677687935,0.8,0.8,0.02312677836325605
199.5,0.03545799074206562,0.05522012299543188,0.005884159485424119,0.48856099139600034,0.008000063689185155,2.178957845401073e-12,5.494306993779951,0.3726272594606985,170.3526774960714,0.15307098036173625,0.6028184901497345,0.053900002363092434,1.1780605554879655,0.04780233550523446,1.3520720816656853,0.0003110339558537767,0.006096170472188184,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.36515617836179415,0.8,0.8,0.023180346192602577
199.75,0.035483845012168704,0.055080525741083394,0.005888299133255451,0.48723959012931883,0.008003101033352555,1.854108460434711e-12,5.536987265347528,0.37222590648827003,171.08949504454472,0.1532763604011825,0.6040315509845906,0.05404587655158627,1.1797914384691215,0.04792700192978766,1.3525128683319574,0.0003117261664144098,0.006109334580578519,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.36567464175204945,0.8,0.8,0.023234217337157685
200.0,0.035510198168958895,0.05494366299665247,0.005892547395252304,0.48593057234050874,0.008006252282870607,1.8822352564240106e-12,5.579851741302222,0.3718319398021701,171.82631259301806,0.15348238284858873,0.6052358671983311,0.05419242609148851,1.181503855447014,0.04805227479410377,1.352942379191687,0.0003124217040180291,0.006122560798635611,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.36619166126424074,0.8,0.8,0.023288402507594605
200.25,0.03553702931206135,0.05480946401212501,0.005896900313581521,0.4846338238582603,0.00800951315539894,1.5053817098827415e-12,5.622900421644036,0.3714452220737159,172.56313014149137,0.15368909150342422,0.6064315334272559,0.05433968706120592,1.1831979389679488,0.048178185321319865,1.3533607841501796,0.00031312072995905914,0.006135852137310586,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.3667072401856298,0.8,0.8,0.023342912262375674
200.5,0.035564317966991894,0.05467785992213718,0.005901354025218469,0.4833492314934887,0.008012879489885771,1.0602547239473973e-12,5.666133306372967,0.3710656183823955,173.2999476899647,0.153896529263157,0.6076186418489934,0.05448769536368949,1.1848738201827798,0.04830476456381852,1.3537682497203773,0.00031382340782926376,0.006149211668771907,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.3672213817739752,0.8,0.8,0.023397757145195718
200.75,0.03559204425675924,0.05454878391079869,0.00590590477354444,0.48207668306268664,0.008016347238139154,4.765023708331187e-13,5.709550395489018,0.3706929963735839,174.03676523843802,0.15410473807210046,0.6087972817424773,0.054636486486867135,1.1865316290652328,0.048432043174616114,1.3541649390104469,0.00031452989736959543,0.006162642381432161,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.367734089252475,0.8,0.8,0.02345294759746489
201.0,0.03562018884050827,0.05442217108135309,0.0059105489015622925,0.48081606737251276,0.008019912462467249,-3.5036416416485286e-13,5.753151688992187,0.3703272261532489,174.77358278691136,0.15431375899826086,0.6099675396884277,0.054786095595848884,1.1881714943449988,0.048560051494427506,1.3545510117962618,0.00031524035617719716,0.006176147219149013,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.368245365811598,0.8,0.8,0.023508493990248097
201.25,0.035648732873850376,0.05429795841243606,0.005915282864294927,0.479567274199113,0.008023571355417203,-8.178138421697661e-13,5.796937186882473,0.3699681802756737,175.51040033538467,0.15452363201866728,0.6111294998979663,0.054936557443341645,1.1897935435986555,0.04868881950023584,1.354926624572662,0.00031595494123882756,0.006189729167756212,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.36875521460710525,0.8,0.8,0.023564406610326646
201.5,0.03567765804352545,0.05417608463508985,0.00592010319579763,0.47833019430584456,0.008027320191092757,-1.0654045195066213e-12,5.840906889159878,0.3696157336140685,176.247217883858,0.15473439658404362,0.6122832437860835,0.05508790661686719,1.1913979030465212,0.04881837697319351,1.3552919306167026,0.0003166738063219705,0.006203391093696337,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.36926363876516916,0.8,0.8,0.023620695710100784
201.75,0.03570694651910913,0.05405649019821446,0.005925006526821708,0.47710471941814314,0.008031155352832609,-9.79537874418256e-13,5.885060795824401,0.36926976336187906,176.98403543233132,0.15494609131372847,0.6134288503878571,0.05524017741010497,1.1929846976776888,0.04894875342174783,1.3556470800375204,0.0003173971039888024,0.006217135859309993,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.3697706413795714,0.8,0.8,0.023677371486245304
202.0,0.0357365809455331,0.05393911719050861,0.00592998957755808,0.4758907422194752,0.008035073323317765,-4.008177282594224e-13,5.9293989068760435,0.36893014896979276,177.72085298080466,0.15515875411850677,0.6145663963600435,0.055393403879162764,1.1945540512135984,0.04907997812519426,1.3559922198327858,0.00031812498533574836,0.0062309663020121515,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.37027622551279815,0.8,0.8,0.023734444093418107
202.25,0.035766544472475584,0.05382390990579873,0.0059350491740611695,0.4746881563483835,0.008039070706987783,1.9155404749182626e-14,5.973921222314803,0.36859677236965677,178.45767052927798,0.15537242204680257,0.6156959552749615,0.05554762008340039,1.19610608583951,0.049212080324619274,1.3563274933556204,0.00031885760396789856,0.006244885267319035,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.3707803941905482,0.8,0.8,0.023791923732693693
202.5,0.03579682066407388,0.05371081366651864,0.005940182211256194,0.47349685638286954,0.008043144181218653,2.9083386524918524e-13,6.018627742140682,0.3682695174422276,179.19448807775132,0.15558713169216812,0.6168175990424415,0.055702859736085214,1.197640922645581,0.049345088955018664,1.3566530413928257,0.0003195951094200069,0.00625889555683255,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.37128315041249116,0.8,0.8,0.02384982051930159
202.75,0.03582739352545761,0.053599775354883666,0.00594538566859052,0.4723167378369413,0.008047290517758598,2.9030674111999504e-13,6.0635184663536785,0.3679482702267912,179.93130562622466,0.15580291904565916,0.617931397250889,0.05585915643131658,1.1991586813743405,0.04947903282570647,1.3569690016637879,0.00032033765094740646,0.0062729999611611876,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.37178449714705336,0.8,0.8,0.023908144566259584
203.0,0.0358582474890051,0.05349074335529334,0.0059506566075346315,0.4711476971529671,0.008051506579939915,-2.5465983563672605e-13,6.108593394953794,0.36763291887500416,180.66812317469797,0.15601981953960026,0.6190374172257868,0.05601654367226683,1.2006594804073027,0.04961394064616427,1.3572755088638968,0.00032108537774163,0.0062872012635568995,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.372284437331711,0.8,0.8,0.023966905993571735
203.25,0.035889367524363114,0.05338366813849399,0.005955992185884766,0.46998963171157054,0.008055789334501684,-7.268131296937313e-13,6.1538525279410266,0.36732335390784737,181.4049407231713,0.156237867970295,0.6201357231068242,0.05617505506055803,1.2021434365446748,0.049749841139990404,1.3575726941644486,0.00032183843324609543,0.0063015021345772726,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.3727829738680564,0.8,0.8,0.024026114983646957
203.5,0.035920738933058645,0.053278501146890776,0.0059613896271324416,0.46884243979707396,0.008060135822932302,-1.0744909928047567e-12,6.199295865315379,0.3670194676739068,182.14175827164462,0.15645709875458222,0.6212263774923976,0.05633472405060588,1.203610665340999,0.04988676291334,1.3578606861589746,0.000322596963591425,0.00631590529367193,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.3732801096308184,0.8,0.8,0.024085781709023233
203.75,0.03595234739249809,0.053175195051970915,0.005966846226325213,0.467706020597974,0.00806454316629962,-1.381059518482693e-12,6.244923407076849,0.3667211544510877,182.87857582011796,0.1566775459108801,0.6223094410238978,0.056495584059045714,1.205061280988176,0.050024734527047865,1.3581396106379797,0.0003233611152840792,0.00633041346463537,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.373775847465561,0.8,0.8,0.024145916365569318
204.0,0.03598417899081768,0.05307370396139107,0.00597235935458875,0.4665802742061319,0.008069008568849623,-1.5035253326700416e-12,6.290735153225437,0.366428310524724,183.61539336859127,0.15689924305033745,0.6233849720455757,0.056657668561132336,1.2064953962150937,0.0501637845612793,1.358409590406663,0.0003241310332892325,0.006345029338621814,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.3742701901867962,0.8,0.8,0.024206529201817005
204.25,0.03601622028151618,0.05297398362552061,0.0059779264719679185,0.46546510160931115,0.008073529332676244,-1.6675214921750223e-12,6.336731103761144,0.3661408342835419,184.3522109170646,0.1571222232797093,0.6244530263247607,0.056821010987870305,1.207913122380237,0.050303941530313805,1.3586707452152431,0.0003249068633868506,0.006359755649169329,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.37476314057587634,0.8,0.8,0.024267630491341976
204.5,0.03604845816530777,0.052875990931752104,0.0059835451031644196,0.464360404679999,0.008078102830856249,-1.9584340934072115e-12,6.382911258683969,0.36585862594216506,185.08902846553792,0.15734651943986716,0.6255136577117419,0.05698564487280222,1.209314569379057,0.050445234018039915,1.3589231920530307,0.00032568875080257655,0.0063745951102928905,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.37525470138525574,0.8,0.8,0.024329230574420116
204.75,0.03608087986193639,0.052779683784435275,0.0059892128318599245,0.46326608616743825,0.008082726501071724,-2.2377925240039434e-12,6.429275617993913,0.3655815874625545,185.82584601401126,0.15757216417853218,0.6265669182801479,0.05715160389954837,1.2106998456168516,0.0505876907209725,1.3591670452253273,0.0003264768400854141,0.0063895504085238145,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.37574487533934464,0.8,0.8,0.024391339872442727
205.0,0.03611347297428903,0.05268502138045525,0.005994927314107665,0.46218204969295085,0.008087397860256251,-2.4959742622582423e-12,6.4758241816909745,0.36530962267955114,186.56266356248457,0.15779918985292235,0.6276128579343259,0.0573189218475186,1.2120690580488631,0.05073134039638949,1.3594024162075082,0.0003272712762646068,0.0064046242502974506,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.3762336651318658,0.8,0.8,0.024453968874382795
205.25,0.03614622549897833,0.052591964187895475,0.006000686283364865,0.461108199740794,0.00809211451060865,-2.664957482836388e-12,6.522556949775154,0.36504263729598385,187.2994811109579,0.15802762851962363,0.6286515244302046,0.05748763262058667,1.2134223121560586,0.05087621189495388,1.3596294136122005,0.00032807220744680355,0.006419819375236915,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.37672107342396677,0.8,0.8,0.02451712815321138
205.5,0.03617912577994026,0.05250047379893906,0.006006487539008891,0.4600444416514776,0.008096874126371834,-2.6657471273704803e-12,6.569473922246453,0.3647805387729548,188.03629865943122,0.1582575120495359,0.6296829635418829,0.05765777029663377,1.2147597119239208,0.051022334200161674,1.3598481433223673,0.00032887978278963814,0.006435138538785209,5894.540387786626,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.37720710284672715,0.8,0.8,0.024580828375429124
